message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.736148])";"30";"turtle2";"1726388252.056858699";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.736148])";"30";"turtle1";"1726388252.051191790";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.755929])";"30";"turtle2";"1726388252.072933108";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.755929])";"30";"turtle1";"1726388252.067520469";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.775710])";"30";"turtle2";"1726388252.089158068";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.775710])";"30";"turtle1";"1726388252.082935752";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.795492])";"30";"turtle2";"1726388252.104379362";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.795492])";"30";"turtle1";"1726388252.098910533";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.815273])";"30";"turtle2";"1726388252.120871161";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.815273])";"30";"turtle1";"1726388252.114786422";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.835054])";"30";"turtle2";"1726388252.136886589";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.835054])";"30";"turtle1";"1726388252.130949009";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.854836])";"30";"turtle2";"1726388252.153000646";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.854836])";"30";"turtle1";"1726388252.146890263";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.874617])";"30";"turtle2";"1726388252.168973779";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.874617])";"30";"turtle1";"1726388252.163075157";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.894398])";"30";"turtle2";"1726388252.185061254";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.894398])";"30";"turtle1";"1726388252.179035340";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.914180])";"30";"turtle2";"1726388252.201237879";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.914180])";"30";"turtle1";"1726388252.194976539";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.933961])";"30";"turtle2";"1726388252.217142541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.933961])";"30";"turtle1";"1726388252.210763665";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.953742])";"30";"turtle2";"1726388252.233166492";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.953742])";"30";"turtle1";"1726388252.226704542";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.973524])";"30";"turtle2";"1726388252.248802184";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.973524])";"30";"turtle1";"1726388252.243094800";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.993305])";"30";"turtle2";"1726388252.265302981";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=7.993305])";"30";"turtle1";"1726388252.258713672";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.013086])";"30";"turtle2";"1726388252.280911752";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.013086])";"30";"turtle1";"1726388252.275312103";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.032868])";"30";"turtle2";"1726388252.297264598";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.032868])";"30";"turtle1";"1726388252.290826558";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.052649])";"30";"turtle2";"1726388252.312420035";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.052649])";"30";"turtle1";"1726388252.307320718";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.072430])";"30";"turtle2";"1726388252.329146464";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.072430])";"30";"turtle1";"1726388252.323059989";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.092211])";"30";"turtle2";"1726388252.345034502";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.092211])";"30";"turtle1";"1726388252.338924098";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.111993])";"30";"turtle2";"1726388252.361023455";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.111993])";"30";"turtle1";"1726388252.354825279";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.131774])";"30";"turtle2";"1726388252.376923336";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.131774])";"30";"turtle1";"1726388252.370731603";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.151555])";"30";"turtle2";"1726388252.392882361";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.151555])";"30";"turtle1";"1726388252.386896553";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.171337])";"30";"turtle2";"1726388252.409007846";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.171337])";"30";"turtle1";"1726388252.403091920";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.191118])";"30";"turtle2";"1726388252.425086650";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.191118])";"30";"turtle1";"1726388252.419340766";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.210899])";"30";"turtle2";"1726388252.440574678";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.210899])";"30";"turtle1";"1726388252.434893246";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.230681])";"30";"turtle2";"1726388252.457065295";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.230681])";"30";"turtle1";"1726388252.450489873";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.250462])";"30";"turtle2";"1726388252.472498371";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.250462])";"30";"turtle1";"1726388252.466767306";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.270243])";"30";"turtle2";"1726388252.488887910";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.270243])";"30";"turtle1";"1726388252.483154651";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.290025])";"30";"turtle2";"1726388252.505146792";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.290025])";"30";"turtle1";"1726388252.498474787";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.309806])";"30";"turtle2";"1726388252.521370463";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.309806])";"30";"turtle1";"1726388252.514688831";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.329587])";"30";"turtle2";"1726388252.537028474";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.329587])";"30";"turtle1";"1726388252.531279734";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.349368])";"30";"turtle2";"1726388252.552792243";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.349368])";"30";"turtle1";"1726388252.546539943";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.369150])";"30";"turtle2";"1726388252.568424179";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.369150])";"30";"turtle1";"1726388252.563010497";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.388931])";"30";"turtle2";"1726388252.585398185";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.388931])";"30";"turtle1";"1726388252.579231468";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.408712])";"30";"turtle2";"1726388252.600799601";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.408712])";"30";"turtle1";"1726388252.594410882";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.428494])";"30";"turtle2";"1726388252.617128495";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.428494])";"30";"turtle1";"1726388252.610523954";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.448275])";"30";"turtle2";"1726388252.632465825";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.448275])";"30";"turtle1";"1726388252.626604343";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.468056])";"30";"turtle2";"1726388252.648442196";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.468056])";"30";"turtle1";"1726388252.642620424";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.487838])";"30";"turtle2";"1726388252.664507608";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.487838])";"30";"turtle1";"1726388252.658754982";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.507619])";"30";"turtle2";"1726388252.680473681";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.507619])";"30";"turtle1";"1726388252.674779268";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.527400])";"30";"turtle2";"1726388252.696445569";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.527400])";"30";"turtle1";"1726388252.690970377";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.547182])";"30";"turtle2";"1726388252.712469085";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.547182])";"30";"turtle1";"1726388252.706986297";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.566963])";"30";"turtle2";"1726388252.728472438";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.566963])";"30";"turtle1";"1726388252.723020963";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.586744])";"30";"turtle2";"1726388252.745484621";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.586744])";"30";"turtle1";"1726388252.739098446";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.606526])";"30";"turtle2";"1726388252.760821968";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.606526])";"30";"turtle1";"1726388252.755170004";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.626307])";"30";"turtle2";"1726388252.776803900";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.626307])";"30";"turtle1";"1726388252.771117065";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.646088])";"30";"turtle2";"1726388252.793247530";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.646088])";"30";"turtle1";"1726388252.787454261";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.665869])";"30";"turtle2";"1726388252.808561195";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.665869])";"30";"turtle1";"1726388252.803381305";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.685651])";"30";"turtle2";"1726388252.824720778";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.685651])";"30";"turtle1";"1726388252.819291531";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.705432])";"30";"turtle2";"1726388252.840774809";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.705432])";"30";"turtle1";"1726388252.834612327";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.725213])";"30";"turtle2";"1726388252.856778224";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.725213])";"30";"turtle1";"1726388252.851052985";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.744995])";"30";"turtle2";"1726388252.872870704";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.744995])";"30";"turtle1";"1726388252.867235826";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.764776])";"30";"turtle2";"1726388252.888945499";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.764776])";"30";"turtle1";"1726388252.882335892";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.784557])";"30";"turtle2";"1726388252.905017888";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.784557])";"30";"turtle1";"1726388252.899341562";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.804339])";"30";"turtle2";"1726388252.921048554";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.804339])";"30";"turtle1";"1726388252.914414400";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.824120])";"30";"turtle2";"1726388252.937310719";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.824120])";"30";"turtle1";"1726388252.930436038";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.843901])";"30";"turtle2";"1726388252.952379965";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.843901])";"30";"turtle1";"1726388252.946425745";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.863683])";"30";"turtle2";"1726388252.969233107";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.863683])";"30";"turtle1";"1726388252.962371192";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.883464])";"30";"turtle2";"1726388252.984272201";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.883464])";"30";"turtle1";"1726388252.979092481";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.903245])";"30";"turtle2";"1726388253.000428650";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.903245])";"30";"turtle1";"1726388252.995001513";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.923027])";"30";"turtle2";"1726388253.016509582";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.923027])";"30";"turtle1";"1726388253.010974035";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.942808])";"30";"turtle2";"1726388253.032656466";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.942808])";"30";"turtle1";"1726388253.026967530";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.962589])";"30";"turtle2";"1726388253.048763480";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.962589])";"30";"turtle1";"1726388253.042903615";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.982370])";"30";"turtle2";"1726388253.064562053";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=8.982370])";"30";"turtle1";"1726388253.059005468";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=9.002152])";"30";"turtle2";"1726388253.080554224";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=9.002152])";"30";"turtle1";"1726388253.075049872";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=9.021933])";"30";"turtle2";"1726388253.097094883";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=9.021933])";"30";"turtle1";"1726388253.091305130";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=9.041714])";"30";"turtle2";"1726388253.112908818";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=9.041714])";"30";"turtle1";"1726388253.107438278";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=9.061496])";"30";"turtle2";"1726388253.129043538";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=9.061496])";"30";"turtle1";"1726388253.122892502";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=9.081277])";"30";"turtle2";"1726388253.145051295";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=9.081277])";"30";"turtle1";"1726388253.138946098";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=9.101058])";"30";"turtle2";"1726388253.160500750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.025154, y=9.101058])";"30";"turtle1";"1726388253.154584696";"./src/turtle.cpp:update:260"
